							ACO_F1=1_F2=50_Sync=100					ACO_F1=1_F2=50_Sync=1000					ACO_F1=1_F2=5_Sync=100					ACO_F1=1_F2=5_Sync=1000					ACO_F1=50_F2=1_Sync=100					ACO_F1=50_F2=1_Sync=1000					ACO_F1=5_F2=1_Sync=100					ACO_F1=5_F2=1_Sync=1000					ACO_F1=F2=1_Sync=100					ACO_F1=F2=1_Sync=1000					
	Jobs	Machines	GSeed	ESeed	DOD	EDOD	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	
	10	4	42	100	0.0	0.0	13561.112	00:00:00.00	0	00:00:24.97	00:00:50.07	13151.737	00:00:00.00	0	00:34:07.41	00:34:36.66	13057.145	00:00:00.00	0	00:00:24.42	00:00:48.66	13622.2	00:00:00.00	0	01:01:34.07	01:01:59.16	11743.61	00:09:13.00	2	00:00:27.28	00:00:49.25	13172.202	00:01:03.00	1	00:48:58.33	00:49:22.20	12932.715	00:00:00.00	0	00:00:25.20	00:00:49.03	11743.61	00:09:13.00	2	00:00:31.76	00:00:58.77	13057.145	00:00:00.00	0	00:00:29.23	00:00:59.07	13622.2	00:00:00.00	0	01:01:31.64	01:02:02.24	
	10	3	42	400	0.0	0.0	13033.832	00:00:55.00	1	00:00:22.02	00:00:48.58	12905.673	00:00:59.00	2	00:24:44.86	00:25:08.92	13490.426	00:00:00.00	0	00:00:22.77	00:00:52.07	13410.291	00:00:00.00	0	00:25:18.88	00:25:42.51	12204.388	00:00:16.00	1	00:00:18.62	00:00:40.62	12890.512	00:00:00.00	0	00:33:23.31	00:33:46.96	12841.805	00:00:00.00	0	00:00:21.83	00:00:48.36	12204.388	00:00:16.00	1	00:00:22.54	00:00:49.90	13490.426	00:00:00.00	0	00:00:23.04	00:00:52.80	13410.291	00:00:00.00	0	00:26:02.08	00:26:27.13	
	10	2	42	100	0.0	0.0	13247.325	00:24:08.00	8	00:00:16.34	00:00:40.53	12988.953	00:32:13.00	7	00:18:46.57	00:19:14.12	12676.069	00:15:48.00	5	00:00:16.98	00:00:40.80	12311.425	00:15:23.00	4	00:15:41.31	00:16:08.03	12197.781	00:07:05.00	4	00:00:18.76	00:00:45.38	12095.673	00:18:29.00	4	00:23:17.18	00:23:44.46	11602.793	00:14:03.00	4	00:00:18.69	00:00:40.51	12197.781	00:07:05.00	4	00:00:17.59	00:00:42.59	12676.069	00:15:48.00	5	00:00:53.54	00:02:10.99	12311.425	00:15:23.00	4	00:16:07.23	00:16:33.78	
	10	2	42	100	1.0	1.0	13409.942	00:23:51.00	8	00:00:01.85	00:00:24.71	13523.014	00:26:50.00	10	00:00:04.46	00:00:30.94	13409.942	00:23:51.00	8	00:00:01.92	00:00:25.42	13490.385	00:26:12.00	8	00:00:15.56	00:00:44.16	12922.857	00:15:43.00	8	00:00:02.29	00:00:28.29	12922.857	00:15:43.00	8	00:00:04.58	00:00:30.38	12893.458	00:15:20.00	8	00:00:02.09	00:00:26.75	12922.857	00:15:43.00	8	00:00:02.16	00:00:27.64	13409.942	00:23:51.00	8	00:00:02.19	00:00:28.04	13490.385	00:26:12.00	8	00:00:14.84	00:00:41.73	
	10	4	42	200	1.0	1.0	14159.407	00:00:02.00	1	00:00:03.74	00:00:33.28	14159.407	00:00:02.00	1	00:00:04.70	00:00:34.95	14159.407	00:00:02.00	1	00:00:03.87	00:00:33.66	14159.407	00:00:02.00	1	00:00:04.52	00:00:33.97	13246.598	00:01:23.00	2	00:00:03.58	00:00:30.40	13246.598	00:01:23.00	2	00:00:04.97	00:00:34.16	13669.539	00:00:02.00	1	00:00:03.78	00:00:32.90	13246.598	00:01:23.00	2	00:00:03.60	00:00:30.51	14159.407	00:00:02.00	1	00:00:03.62	00:00:32.00	14159.407	00:00:02.00	1	00:00:04.74	00:00:35.22	
	10	2	42	300	0.5	1.0	13296.201	00:24:55.00	8	00:00:07.95	00:00:34.87	12993.267	00:25:48.00	8	00:00:56.90	00:01:21.57	13296.201	00:24:55.00	8	00:00:07.92	00:00:35.67	13141.503	00:24:06.00	8	00:00:56.63	00:01:21.72	12749.202	00:12:34.00	6	00:00:08.57	00:00:34.01	12749.202	00:12:34.00	6	00:01:49.28	00:02:14.79	12881.632	00:24:39.00	8	00:00:09.27	00:00:36.93	12749.202	00:12:34.00	6	00:00:08.63	00:00:34.31	13296.201	00:24:55.00	8	00:00:07.31	00:00:33.36	13141.503	00:24:06.00	8	00:00:58.39	00:01:23.46	
	10	2	42	300	0.5	0.66	13087.541	00:31:41.00	6	00:00:08.82	00:00:36.33	13060.09	00:31:39.00	6	00:01:56.89	00:02:20.28	13258.823	00:24:32.00	8	00:00:10.38	00:00:38.80	12865.079	00:17:15.00	4	00:02:34.96	00:03:02.49	11539.638	00:18:29.00	4	00:00:12.73	00:00:37.53	12464.529	00:07:05.00	4	00:03:27.63	00:03:54.27	11539.638	00:18:29.00	4	00:00:12.79	00:00:37.53	11539.638	00:18:29.00	4	00:00:12.72	00:00:37.54	13258.823	00:24:32.00	8	00:00:10.36	00:00:38.78	12865.079	00:17:15.00	4	00:02:33.00	00:02:56.85	
	10	2	42	500	1.0	1.0	13409.942	00:23:51.00	8	00:00:02.26	00:00:28.39	13523.014	00:26:50.00	10	00:00:04.02	00:00:27.98	13409.942	00:23:51.00	8	00:00:02.29	00:00:28.74	13490.385	00:26:12.00	8	00:00:14.74	00:00:40.37	12922.857	00:15:43.00	8	00:00:02.24	00:00:28.28	12922.857	00:15:43.00	8	00:00:03.80	00:00:25.40	12893.458	00:15:20.00	8	00:00:02.33	00:00:29.63	12922.857	00:15:43.00	8	00:00:02.32	00:00:28.60	13409.942	00:23:51.00	8	00:00:02.46	00:00:30.84	13490.385	00:26:12.00	8	00:00:15.24	00:00:44.36	
	10	4	42	500	0.5	0.66	13644.303	00:00:00.00	0	00:00:17.35	00:00:47.95	13635.64	00:00:00.00	0	00:04:13.33	00:04:39.01	13707.044	00:00:00.00	0	00:00:24.75	00:00:55.49	13620.794	00:00:00.00	0	00:10:43.68	00:11:08.97	12991.006	00:00:00.00	0	00:00:18.35	00:00:46.66	12337.356	00:09:04.00	2	00:14:52.61	00:15:16.32	13022.843	00:00:00.00	0	00:00:18.84	00:00:49.04	12991.006	00:00:00.00	0	00:00:15.72	00:00:40.52	13707.044	00:00:00.00	0	00:00:23.52	00:00:53.20	13620.794	00:00:00.00	0	00:10:40.38	00:11:06.30	
	10	3	42	400	0.5	0.33	12854.429	00:01:02.00	2	00:00:12.07	00:00:38.63	12854.429	00:01:02.00	2	00:06:54.72	00:07:18.52	13551.523	00:00:00.00	0	00:00:20.86	00:00:51.05	13531.948	00:00:00.00	0	00:12:45.80	00:13:09.83	12813.692	00:00:00.00	0	00:00:15.33	00:00:39.70	12813.692	00:00:00.00	0	00:13:06.69	00:13:32.55	12794.829	00:00:00.00	0	00:00:14.23	00:00:37.70	12813.692	00:00:00.00	0	00:00:18.06	00:00:46.58	13551.523	00:00:00.00	0	00:00:20.55	00:00:50.37	13531.948	00:00:00.00	0	00:12:45.69	00:13:10.32	
	10	2	42	500	0.5	0.66	13247.325	00:24:08.00	8	00:00:10.21	00:00:38.55	13060.09	00:31:39.00	6	00:01:58.49	00:02:22.28	13247.325	00:24:08.00	8	00:00:09.79	00:00:37.82	13224.874	00:24:06.00	8	00:02:17.05	00:02:41.39	11539.638	00:18:29.00	4	00:00:12.88	00:00:38.01	12464.529	00:07:05.00	4	00:03:28.78	00:03:51.08	11602.793	00:14:03.00	4	00:00:11.12	00:00:34.38	11539.638	00:18:29.00	4	00:00:13.44	00:00:39.20	13247.325	00:24:08.00	8	00:00:09.66	00:00:37.42	13224.874	00:24:06.00	8	00:02:20.06	00:02:48.51	
	10	4	42	100	1.0	1.0	14159.407	00:00:02.00	1	00:00:03.93	00:00:34.19	14159.407	00:00:02.00	1	00:00:04.52	00:00:33.48	14159.407	00:00:02.00	1	00:00:03.92	00:00:33.83	14159.407	00:00:02.00	1	00:00:04.51	00:00:33.63	13246.598	00:01:23.00	2	00:00:03.58	00:00:30.14	13246.598	00:01:23.00	2	00:00:04.72	00:00:31.88	13669.539	00:00:02.00	1	00:00:03.86	00:00:33.28	13246.598	00:01:23.00	2	00:00:03.63	00:00:31.33	14159.407	00:00:02.00	1	00:00:03.76	00:00:33.42	14159.407	00:00:02.00	1	00:00:04.51	00:00:33.37	
	10	4	42	400	1.0	0.33	13696.187	00:00:00.00	0	00:00:26.63	00:00:56.72	13151.737	00:00:00.00	0	00:09:24.87	00:09:50.08	13707.044	00:00:00.00	0	00:00:26.22	00:00:53.90	13175.794	00:00:00.00	0	00:09:19.65	00:09:43.27	13204.429	00:00:00.00	0	00:00:24.75	00:00:53.10	13056.157	00:00:16.00	1	00:19:17.34	00:19:41.74	13103.002	00:00:00.00	0	00:00:21.35	00:00:49.03	13204.429	00:00:00.00	0	00:00:25.45	00:00:54.71	13707.044	00:00:00.00	0	00:00:28.11	00:00:58.37	13175.794	00:00:00.00	0	00:09:19.17	00:09:43.97	
	10	2	42	400	1.0	0.33	12991.768	00:32:16.00	7	00:00:11.00	00:00:35.22	12991.768	00:32:16.00	7	00:05:41.88	00:06:04.18	12676.069	00:15:48.00	5	00:00:12.21	00:00:39.05	12212.253	00:14:44.00	4	00:04:49.94	00:05:13.29	11722.125	00:14:03.00	4	00:00:13.67	00:00:38.82	11666.139	00:18:29.00	4	00:07:01.40	00:07:27.77	11602.793	00:14:03.00	4	00:00:13.13	00:00:38.11	11722.125	00:14:03.00	4	00:00:13.87	00:00:39.30	12676.069	00:15:48.00	5	00:00:12.60	00:00:40.46	12212.253	00:14:44.00	4	00:04:54.27	00:05:16.94	
	10	3	42	500	1.0	0.66	13120.993	00:00:14.00	1	00:00:06.25	00:00:34.74	13211.075	00:01:02.00	2	00:00:40.59	00:01:06.97	13650.334	00:00:00.00	0	00:00:06.14	00:00:36.42	13650.334	00:00:00.00	0	00:00:50.48	00:01:12.13	13020.538	00:00:00.00	0	00:00:07.17	00:00:36.48	12329.672	00:09:04.00	2	00:04:52.05	00:05:15.26	13028.815	00:00:00.00	0	00:00:06.65	00:00:35.37	13020.538	00:00:00.00	0	00:00:07.24	00:00:36.66	13650.334	00:00:00.00	0	00:00:05.69	00:00:34.79	13650.334	00:00:00.00	0	00:00:49.01	00:01:13.35	
	10	4	42	100	1.0	0.66	13890.155	00:00:00.00	0	00:00:06.35	00:00:31.55	13900.512	00:00:00.00	0	00:00:43.87	00:01:14.94	13871.587	00:00:00.00	0	00:00:10.44	00:00:36.59	13871.587	00:00:00.00	0	00:04:33.40	00:05:04.45	13167.626	00:00:00.00	0	00:00:10.25	00:00:40.15	12339.529	00:09:04.00	2	00:09:26.07	00:09:54.53	13172.204	00:00:00.00	0	00:00:06.60	00:00:30.61	13167.626	00:00:00.00	0	00:00:09.24	00:00:37.16	13871.587	00:00:00.00	0	00:00:12.17	00:00:42.37	13871.587	00:00:00.00	0	00:04:41.89	00:05:13.15	
	10	2	42	200	0.5	1.0	13312.754	00:25:02.00	8	00:00:09.35	00:00:37.60	12993.267	00:25:48.00	8	00:00:56.88	00:01:24.90	13296.201	00:24:55.00	8	00:00:06.31	00:00:29.81	13141.503	00:24:06.00	8	00:00:56.94	00:01:24.62	12749.202	00:12:34.00	6	00:00:09.18	00:00:36.15	12749.202	00:12:34.00	6	00:01:48.27	00:02:12.18	12881.632	00:24:39.00	8	00:00:09.29	00:00:37.06	12749.202	00:12:34.00	6	00:00:08.67	00:00:34.31	13296.201	00:24:55.00	8	00:00:06.19	00:00:29.36	13141.503	00:24:06.00	8	00:00:57.05	00:01:23.29	
	10	2	42	300	1.0	0.33	12991.768	00:32:16.00	7	00:00:13.00	00:00:40.55	12988.953	00:32:13.00	7	00:05:22.22	00:05:45.01	12212.253	00:14:44.00	4	00:00:12.31	00:00:39.83	12311.425	00:15:23.00	4	00:04:42.03	00:05:03.45	11539.638	00:18:29.00	4	00:00:13.61	00:00:38.09	11712.738	00:14:03.00	4	00:06:37.77	00:07:03.51	11539.638	00:18:29.00	4	00:00:14.36	00:00:39.69	11539.638	00:18:29.00	4	00:00:14.50	00:00:39.94	12212.253	00:14:44.00	4	00:00:11.45	00:00:37.56	12311.425	00:15:23.00	4	00:04:41.15	00:05:03.19	
	10	3	42	500	1.0	0.33	13234.083	00:02:26.00	3	00:00:15.99	00:00:45.01	12974.849	00:01:31.00	2	00:06:55.72	00:07:19.34	13587.182	00:00:00.00	0	00:00:17.74	00:00:45.32	13527.843	00:00:00.00	0	00:10:51.86	00:11:16.53	11726.154	00:09:13.00	2	00:00:18.06	00:00:43.70	11838.288	00:09:13.00	2	00:13:18.06	00:13:40.38	12914.251	00:00:00.00	0	00:00:17.93	00:00:46.30	11726.154	00:09:13.00	2	00:00:18.77	00:00:45.33	13587.182	00:00:00.00	0	00:00:18.87	00:00:48.02	13527.843	00:00:00.00	0	00:10:50.12	00:11:14.71	
	10	3	42	200	1.0	1.0	14132.888	00:00:49.00	3	00:00:02.80	00:00:30.53	14132.888	00:00:49.00	3	00:00:03.46	00:00:31.45	14132.888	00:00:49.00	3	00:00:02.81	00:00:31.11	14132.888	00:00:49.00	3	00:00:03.55	00:00:32.40	13235.605	00:04:44.00	4	00:00:02.92	00:00:29.90	13235.605	00:04:44.00	4	00:00:04.13	00:00:32.88	13607.267	00:00:47.00	3	00:00:02.97	00:00:31.26	13235.605	00:04:44.00	4	00:00:02.97	00:00:30.76	14132.888	00:00:49.00	3	00:00:03.19	00:00:33.99	14132.888	00:00:49.00	3	00:00:03.46	00:00:31.59	
	10	4	42	500	0.5	0.33	13538.22	00:00:00.00	0	00:00:15.74	00:00:43.54	13073.135	00:00:00.00	0	00:10:56.91	00:11:21.74	13734.882	00:00:00.00	0	00:00:29.58	00:00:59.42	13111.521	00:00:00.00	0	00:16:46.86	00:17:11.08	11807.613	00:09:13.00	2	00:00:25.98	00:00:53.69	12969.413	00:00:16.00	1	00:22:51.73	00:23:16.40	13096.951	00:00:00.00	0	00:00:20.93	00:00:48.36	11807.613	00:09:13.00	2	00:00:25.77	00:00:53.12	13734.882	00:00:00.00	0	00:00:29.72	00:00:59.83	13111.521	00:00:00.00	0	00:16:44.71	00:17:08.89	
	10	3	42	100	1.0	0.33	13132.427	00:01:38.00	2	00:00:13.60	00:00:37.45	12931.25	00:01:02.00	2	00:06:09.83	00:06:38.85	12407.722	00:00:16.00	1	00:00:16.20	00:00:38.84	13410.291	00:00:00.00	0	00:07:15.37	00:07:45.07	12306.215	00:00:16.00	1	00:00:15.47	00:00:41.82	12658.805	00:00:16.00	1	00:10:22.47	00:10:48.67	12683.809	00:01:49.00	2	00:00:19.10	00:00:43.00	12306.215	00:00:16.00	1	00:00:15.65	00:00:42.28	12407.722	00:00:16.00	1	00:00:17.89	00:00:43.07	13410.291	00:00:00.00	0	00:07:15.10	00:07:43.43	
	10	3	42	300	0.5	1.0	13185.951	00:10:41.00	4	00:00:09.49	00:00:37.54	13163.823	00:10:41.00	4	00:01:52.59	00:02:20.25	13195.41	00:10:57.00	4	00:00:09.50	00:00:32.09	13163.823	00:10:41.00	4	00:01:50.25	00:02:15.10	11769.85	00:16:51.00	5	00:00:11.58	00:00:37.84	11769.85	00:16:51.00	5	00:02:52.62	00:03:14.31	12781.127	00:11:29.00	4	00:00:09.29	00:00:36.44	11769.85	00:16:51.00	5	00:00:11.71	00:00:38.26	13195.41	00:10:57.00	4	00:00:09.86	00:00:37.64	13163.823	00:10:41.00	4	00:01:49.30	00:02:12.47	
	10	4	42	200	0.5	0.33	13554.78	00:00:00.00	0	00:00:18.55	00:00:49.19	13073.135	00:00:00.00	0	00:10:58.29	00:11:23.45	13468.079	00:00:00.00	0	00:00:18.07	00:00:48.32	13468.079	00:00:00.00	0	00:10:36.87	00:11:01.19	13147.899	00:00:16.00	1	00:00:29.82	00:00:59.72	12977.556	00:00:16.00	1	00:24:16.13	00:24:40.80	13078.586	00:00:00.00	0	00:00:21.90	00:00:51.97	13147.899	00:00:16.00	1	00:00:28.80	00:00:57.67	13468.079	00:00:00.00	0	00:00:17.21	00:00:46.15	13468.079	00:00:00.00	0	00:10:37.21	00:11:02.44	
	10	4	42	400	0.5	0.66	13657.831	00:00:00.00	0	00:00:17.99	00:00:48.15	13635.64	00:00:00.00	0	00:04:31.83	00:04:57.40	13754.36	00:00:00.00	0	00:00:18.62	00:00:46.08	13527.923	00:00:00.00	0	00:04:16.88	00:04:41.97	12066.233	00:09:04.00	2	00:00:23.17	00:00:50.58	13211.415	00:00:00.00	0	00:08:12.82	00:08:37.31	13022.968	00:00:00.00	0	00:00:18.57	00:00:48.22	12066.233	00:09:04.00	2	00:00:23.39	00:00:51.19	13754.36	00:00:00.00	0	00:00:21.12	00:00:51.48	13527.923	00:00:00.00	0	00:04:16.26	00:04:41.67	
	10	2	42	200	1.0	0.66	13522.695	00:24:19.00	8	00:00:03.91	00:00:26.28	13374.459	00:25:55.00	8	00:00:46.38	00:01:10.79	13522.695	00:24:19.00	8	00:00:04.57	00:00:31.10	13155.944	00:17:03.00	4	00:01:16.25	00:01:40.67	11852.348	00:13:59.00	4	00:00:08.09	00:00:34.73	11852.348	00:13:59.00	4	00:02:21.60	00:02:43.70	11852.348	00:13:59.00	4	00:00:07.84	00:00:34.13	11852.348	00:13:59.00	4	00:00:07.73	00:00:33.54	13522.695	00:24:19.00	8	00:00:03.73	00:00:26.73	13155.944	00:17:03.00	4	00:01:16.00	00:01:40.32	
	10	2	42	500	0.0	0.0	13247.325	00:24:08.00	8	00:00:19.38	00:00:47.27	13076.637	00:25:48.00	8	00:16:59.61	00:17:28.35	12212.253	00:14:44.00	4	00:00:16.37	00:00:41.07	12311.425	00:15:23.00	4	00:16:42.89	00:17:05.24	11539.638	00:18:29.00	4	00:00:22.07	00:00:47.40	11712.738	00:14:05.00	4	00:22:27.62	00:22:49.80	12192.315	00:14:28.00	4	00:00:15.15	00:00:37.79	11539.638	00:18:29.00	4	00:00:22.56	00:00:48.50	12212.253	00:14:44.00	4	00:00:16.79	00:00:41.86	12311.425	00:15:23.00	4	00:16:39.95	00:17:03.49	
	10	4	42	500	1.0	0.33	13529.854	00:00:00.00	0	00:00:19.66	00:00:49.34	13148.684	00:00:00.00	0	00:10:10.47	00:10:34.48	13706.416	00:00:00.00	0	00:00:28.40	00:00:57.53	13427.516	00:00:00.00	0	00:10:31.90	00:10:56.33	11892.394	00:09:13.00	2	00:00:23.68	00:00:49.74	13060.561	00:00:14.00	1	00:21:31.03	00:21:55.92	13132.131	00:00:00.00	0	00:00:22.27	00:00:51.66	11892.394	00:09:13.00	2	00:00:25.36	00:00:52.53	13706.416	00:00:00.00	0	00:00:29.25	00:00:59.72	13427.516	00:00:00.00	0	00:10:30.02	00:10:55.28	
	10	3	42	300	1.0	0.66	13120.993	00:00:14.00	1	00:00:06.55	00:00:35.80	13236.221	00:01:04.00	2	00:00:40.25	00:01:06.20	13656.025	00:00:00.00	0	00:00:06.27	00:00:36.47	13650.334	00:00:00.00	0	00:00:49.52	00:01:16.04	13020.538	00:00:00.00	0	00:00:07.84	00:00:35.64	12329.672	00:09:04.00	2	00:05:08.12	00:05:31.85	13028.815	00:00:00.00	0	00:00:06.89	00:00:36.30	13020.538	00:00:00.00	0	00:00:07.95	00:00:36.20	13656.025	00:00:00.00	0	00:00:05.99	00:00:34.96	13650.334	00:00:00.00	0	00:00:54.37	00:01:25.65	
	10	2	42	300	1.0	0.66	13522.695	00:24:19.00	8	00:00:04.85	00:00:31.22	13374.459	00:25:55.00	8	00:00:48.31	00:01:18.10	13522.695	00:24:19.00	8	00:00:04.87	00:00:32.94	13522.695	00:24:19.00	8	00:00:46.89	00:01:10.25	11800.705	00:18:25.00	4	00:00:08.53	00:00:34.67	12473.916	00:07:01.00	4	00:01:03.25	00:01:24.95	11800.705	00:18:25.00	4	00:00:08.21	00:00:33.72	11800.705	00:18:25.00	4	00:00:07.76	00:00:32.13	13522.695	00:24:19.00	8	00:00:05.18	00:00:34.83	13522.695	00:24:19.00	8	00:00:48.10	00:01:13.28	
	10	4	42	100	0.5	1.0	13578.537	00:02:26.00	2	00:00:09.16	00:00:33.84	13395.811	00:00:00.00	0	00:02:35.69	00:03:05.74	13395.811	00:00:00.00	0	00:00:09.96	00:00:35.19	13372.238	00:00:00.00	0	00:02:36.84	00:03:06.12	12848.889	00:01:28.00	3	00:00:11.34	00:00:40.04	12848.889	00:01:28.00	3	00:02:46.95	00:03:14.89	13172.901	00:02:50.00	2	00:00:09.01	00:00:34.05	12848.889	00:01:28.00	3	00:00:11.11	00:00:39.07	13395.811	00:00:00.00	0	00:00:11.86	00:00:41.08	13372.238	00:00:00.00	0	00:02:35.15	00:03:04.80	
	10	3	42	400	1.0	0.33	12862.101	00:00:14.00	1	00:00:13.35	00:00:39.51	12931.25	00:01:02.00	2	00:06:27.31	00:06:56.42	13709.349	00:00:00.00	0	00:00:18.12	00:00:45.66	13477.199	00:00:00.00	0	00:07:41.56	00:08:05.29	11843.435	00:09:13.00	2	00:00:19.00	00:00:44.20	12866.462	00:00:00.00	0	00:11:10.69	00:11:35.33	12891.156	00:00:00.00	0	00:00:16.27	00:00:42.04	11843.435	00:09:13.00	2	00:00:20.17	00:00:46.30	13709.349	00:00:00.00	0	00:00:19.09	00:00:48.04	13477.199	00:00:00.00	0	00:07:43.01	00:08:07.88	
	10	2	42	500	0.5	1.0	13296.201	00:24:55.00	8	00:00:07.83	00:00:34.17	12993.267	00:25:48.00	8	00:00:56.21	00:01:20.90	13296.201	00:24:55.00	8	00:00:07.60	00:00:34.31	13141.503	00:24:06.00	8	00:00:57.33	00:01:25.19	12749.202	00:12:34.00	6	00:00:09.03	00:00:35.41	12738.272	00:12:34.00	6	00:01:45.88	00:02:09.55	12881.632	00:24:39.00	8	00:00:08.38	00:00:34.05	12749.202	00:12:34.00	6	00:00:08.00	00:00:31.95	13296.201	00:24:55.00	8	00:00:07.61	00:00:34.66	13141.503	00:24:06.00	8	00:00:56.89	00:01:25.09	
	10	2	42	100	0.5	0.66	13087.541	00:31:41.00	6	00:00:06.98	00:00:30.18	13060.09	00:31:39.00	6	00:01:59.09	00:02:26.39	13370.71	00:24:54.00	8	00:00:09.76	00:00:35.84	12865.079	00:17:15.00	4	00:02:28.20	00:02:54.35	11539.638	00:18:29.00	4	00:00:13.72	00:00:39.64	12464.529	00:07:05.00	4	00:03:23.12	00:03:44.34	11539.638	00:18:29.00	4	00:00:10.46	00:00:31.64	11539.638	00:18:29.00	4	00:00:13.38	00:00:38.97	13370.71	00:24:54.00	8	00:00:08.60	00:00:32.07	12865.079	00:17:15.00	4	00:02:27.48	00:02:54.83	
	10	4	42	100	0.5	0.33	13531.526	00:00:00.00	0	00:00:22.59	00:00:47.73	13073.135	00:00:00.00	0	00:10:28.48	00:10:52.56	13045.703	00:00:00.00	0	00:00:22.88	00:00:47.82	13097.193	00:00:00.00	0	00:10:24.26	00:10:51.62	11763.987	00:09:13.00	2	00:00:22.32	00:00:48.10	13005.149	00:00:16.00	1	00:27:25.15	00:27:55.21	12972.068	00:00:00.00	0	00:00:17.75	00:00:42.41	11763.987	00:09:13.00	2	00:00:23.77	00:00:51.08	13045.703	00:00:00.00	0	00:00:26.70	00:00:56.36	13097.193	00:00:00.00	0	00:10:25.74	00:10:49.65	
	10	3	42	200	0.5	0.33	13055.607	00:01:38.00	2	00:00:16.78	00:00:45.21	12854.429	00:01:02.00	2	00:06:53.92	00:07:22.79	12585.156	00:01:48.00	2	00:00:20.62	00:00:48.63	13333.471	00:00:00.00	0	00:08:06.26	00:08:30.60	12826.237	00:00:00.00	0	00:00:17.80	00:00:45.27	12213.985	00:00:16.00	1	00:10:29.54	00:10:57.12	12809.188	00:00:00.00	0	00:00:16.35	00:00:43.05	12826.237	00:00:00.00	0	00:00:18.34	00:00:46.72	12585.156	00:01:48.00	2	00:00:16.67	00:00:39.09	13333.471	00:00:00.00	0	00:08:05.47	00:08:29.92	
	10	4	42	100	1.0	0.33	13521.474	00:00:00.00	0	00:00:16.66	00:00:42.16	13512.046	00:00:00.00	0	00:08:56.28	00:09:22.90	13638.78	00:00:00.00	0	00:00:15.54	00:00:40.60	13797.893	00:00:00.00	0	00:22:40.38	00:23:09.06	13033.575	00:00:14.00	1	00:00:19.55	00:00:43.34	11846.742	00:09:13.00	2	00:16:18.17	00:16:39.72	13086.13	00:00:00.00	0	00:00:19.97	00:00:44.99	13033.575	00:00:14.00	1	00:00:23.33	00:00:51.42	13638.78	00:00:00.00	0	00:00:18.39	00:00:47.83	13797.893	00:00:00.00	0	00:22:40.32	00:23:10.82	
	10	4	42	500	0.0	0.0	13549.431	00:00:00.00	0	00:00:26.99	00:00:54.98	13565.332	00:00:00.00	0	00:36:28.63	00:36:53.93	13561.112	00:00:00.00	0	00:00:28.57	00:00:56.29	13175.794	00:00:00.00	0	00:33:34.82	00:33:59.50	11747.911	00:09:13.00	2	00:00:31.32	00:00:57.45	11842.588	00:09:13.00	2	00:52:01.92	00:52:24.38	12965.179	00:00:00.00	0	00:00:30.03	00:00:59.83	11747.911	00:09:13.00	2	00:00:31.84	00:00:58.97	13561.112	00:00:00.00	0	00:00:30.05	00:00:59.12	13175.794	00:00:00.00	0	00:33:47.29	00:34:11.92	
	10	2	42	100	0.5	0.33	13219.75	00:31:02.00	6	00:00:07.55	00:00:30.68	12905.583	00:32:13.00	7	00:05:28.33	00:05:55.16	12691.871	00:16:27.00	5	00:00:11.31	00:00:38.39	12228.055	00:15:23.00	4	00:04:51.94	00:05:18.37	11565.494	00:18:29.00	4	00:00:13.08	00:00:37.72	11629.368	00:14:05.00	4	00:07:45.36	00:08:11.14	11629.368	00:14:03.00	4	00:00:12.97	00:00:38.53	11565.494	00:18:29.00	4	00:00:13.68	00:00:39.24	12691.871	00:16:27.00	5	00:00:09.55	00:00:32.13	12228.055	00:15:23.00	4	00:04:50.61	00:05:16.14	
	10	4	42	400	1.0	0.66	13890.155	00:00:00.00	0	00:00:07.75	00:00:36.93	13892.413	00:00:00.00	0	00:00:52.46	00:01:20.81	13877.799	00:00:00.00	0	00:00:12.07	00:00:41.37	13871.753	00:00:00.00	0	00:05:36.97	00:06:05.76	11948.407	00:09:13.00	2	00:00:12.72	00:00:39.67	13233.397	00:00:00.00	0	00:01:46.27	00:02:15.91	13231.138	00:00:00.00	0	00:00:09.34	00:00:37.85	11948.407	00:09:13.00	2	00:00:12.17	00:00:38.61	13877.799	00:00:00.00	0	00:00:12.54	00:00:42.53	13871.753	00:00:00.00	0	00:05:38.69	00:06:04.64	
