							ACO_F1=1_F2=50_Sync=100					ACO_F1=1_F2=50_Sync=1000					ACO_F1=1_F2=5_Sync=100					ACO_F1=1_F2=5_Sync=1000					ACO_F1=50_F2=1_Sync=100					ACO_F1=50_F2=1_Sync=1000					ACO_F1=5_F2=1_Sync=100					ACO_F1=5_F2=1_Sync=1000					ACO_F1=F2=1_Sync=100					ACO_F1=F2=1_Sync=1000					
	Jobs	Machines	GSeed	ESeed	DOD	EDOD	ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100	ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	
	10	4	21	100	0.5	0.66	7794.372	7754.179	7754.179	7754.179	6983.05	6980.655	7197.683	6983.05	7754.179	7754.179	-0.5156669453292736	-0.5156669453292736	-0.5156669453292736	-10.4090746502733	-10.439801949406577	-7.655382627362413	-10.4090746502733	-0.5156669453292736	-0.5156669453292736	0.5183398526136708	0.0	0.0	-9.944689179860305	-9.97557575083062	-7.176723673776425	-9.944689179860305	0.0	0.0	0.5183398526136708	0.0	0.0	-9.944689179860305	-9.97557575083062	-7.176723673776425	-9.944689179860305	0.0	0.0	0.5183398526136708	0.0	0.0	-9.944689179860305	-9.97557575083062	-7.176723673776425	-9.944689179860305	0.0	0.0	11.618447526510623	11.042868087726708	11.042868087726708	11.042868087726708	-0.03429733425939148	3.0736282856344976	0.0	11.042868087726708	11.042868087726708	11.656742812816285	11.08096589789927	11.08096589789927	11.08096589789927	0.03430910136656856	3.1089919212452166	0.03430910136656856	11.08096589789927	11.08096589789927	8.29001499510329	7.731599182681428	7.731599182681428	7.731599182681428	-2.9819735045291633	-3.01524810136818	-2.9819735045291633	7.731599182681428	7.731599182681428	11.618447526510623	11.042868087726708	11.042868087726708	11.042868087726708	0.0	-0.03429733425939148	3.0736282856344976	11.042868087726708	11.042868087726708	0.5183398526136708	0.0	0.0	0.0	-9.944689179860305	-9.97557575083062	-7.176723673776425	-9.944689179860305	0.0	0.5183398526136708	0.0	0.0	0.0	-9.944689179860305	-9.97557575083062	-7.176723673776425	-9.944689179860305	0.0	
	10	4	21	200	0.5	0.66	7808.216	7754.179	7754.179	7754.179	6302.158	6972.578	7227.298	6302.158	7754.179	7754.179	-0.6920530886952956	-0.6920530886952956	-0.6920530886952956	-19.288119078673027	-10.70203488223174	-7.439830045685218	-19.288119078673027	-0.6920530886952956	-0.6920530886952956	0.6968758394666961	0.0	0.0	-18.72565748095317	-10.079738938190614	-6.794800584304286	-18.72565748095317	0.0	0.0	0.6968758394666961	0.0	0.0	-18.72565748095317	-10.079738938190614	-6.794800584304286	-18.72565748095317	0.0	0.0	0.6968758394666961	0.0	0.0	-18.72565748095317	-10.079738938190614	-6.794800584304286	-18.72565748095317	0.0	0.0	23.89749669874986	23.040060246030006	23.040060246030006	23.040060246030006	10.637943383837726	14.679733513504411	0.0	23.040060246030006	23.040060246030006	11.98463466453871	11.209641541478627	11.209641541478627	11.209641541478627	-9.61509501937447	3.6531681682155344	-9.61509501937447	11.209641541478627	11.209641541478627	8.037831012364519	7.290151865884045	7.290151865884045	7.290151865884045	-12.800634483315887	-3.524415348585313	-12.800634483315887	7.290151865884045	7.290151865884045	23.89749669874986	23.040060246030006	23.040060246030006	23.040060246030006	0.0	10.637943383837726	14.679733513504411	23.040060246030006	23.040060246030006	0.6968758394666961	0.0	0.0	0.0	-18.72565748095317	-10.079738938190614	-6.794800584304286	-18.72565748095317	0.0	0.6968758394666961	0.0	0.0	0.0	-18.72565748095317	-10.079738938190614	-6.794800584304286	-18.72565748095317	0.0	
	10	4	21	500	0.5	0.66	7794.372	7556.255	7754.179	7449.751	6983.05	7018.594	7197.683	6983.05	7754.179	7449.751	-3.0549863414268676	-0.5156669453292736	-4.421408164762986	-10.4090746502733	-9.95305330564156	-7.655382627362413	-10.4090746502733	-0.5156669453292736	-4.421408164762986	3.1512568064471114	2.6193398714045513	-1.4094812840487767	-7.585834517231088	-7.115442768937788	-4.74536658701963	-7.585834517231088	2.6193398714045513	-1.4094812840487767	0.5183398526136708	-2.552481700512717	-3.925986232713997	-9.944689179860305	-9.486304094862913	-7.176723673776425	-9.944689179860305	0.0	-3.925986232713997	4.625939846848573	1.429631674937859	4.086418458818287	-6.264652335359934	-5.787535717636739	-3.383576175901721	-6.264652335359934	4.086418458818287	0.0	11.618447526510623	8.208519200063009	11.042868087726708	6.683340374191793	0.5090039452674672	3.0736282856344976	0.0	11.042868087726708	6.683340374191793	11.053182446512794	7.66052289105197	10.480517892899917	6.143067970593543	-0.5064262158489274	2.5516364103693694	-0.5064262158489274	10.480517892899917	6.143067970593543	8.29001499510329	4.9817698278737765	7.731599182681428	3.5020714304867306	-2.9819735045291633	-2.48814792204658	-2.9819735045291633	7.731599182681428	3.5020714304867306	11.618447526510623	8.208519200063009	11.042868087726708	6.683340374191793	0.0	0.5090039452674672	3.0736282856344976	11.042868087726708	6.683340374191793	0.5183398526136708	-2.552481700512717	0.0	-3.925986232713997	-9.944689179860305	-9.486304094862913	-7.176723673776425	-9.944689179860305	-3.925986232713997	4.625939846848573	1.429631674937859	4.086418458818287	0.0	-6.264652335359934	-5.787535717636739	-3.383576175901721	-6.264652335359934	4.086418458818287	
	10	4	21	400	0.5	0.66	7744.204	7754.179	7768.023	7754.179	6983.05	7022.704	7197.683	6983.05	7768.023	7754.179	0.12880600769298386	0.30757195962296985	0.12880600769298386	-9.828692529277374	-9.31664506771774	-7.05716171733079	-9.828692529277374	0.30757195962296985	0.12880600769298386	-0.12864031124378691	0.17853598685302532	0.0	-9.944689179860305	-9.433300417748937	-7.176723673776425	-9.944689179860305	0.17853598685302532	0.0	-0.30662885524412603	-0.17821780393801678	-0.17821780393801678	-10.105183777133512	-9.594706400843565	-7.3421512783883385	-10.105183777133512	0.0	-0.17821780393801678	-0.12864031124378691	0.0	0.17853598685302532	-9.944689179860305	-9.433300417748937	-7.176723673776425	-9.944689179860305	0.17853598685302532	0.0	10.90002219660463	11.042868087726708	11.241119568097034	11.042868087726708	0.5678607485267834	3.0736282856344976	0.0	11.241119568097034	11.042868087726708	10.273820454343513	10.41585976000128	10.612991804866052	10.41585976000128	-0.564654298401293	2.4916186130014917	-0.564654298401293	10.612991804866052	10.41585976000128	7.593012918184917	7.731599182681428	7.923938856434774	7.731599182681428	-2.9819735045291633	-2.4310462130660695	-2.9819735045291633	7.923938856434774	7.731599182681428	10.90002219660463	11.042868087726708	11.241119568097034	11.042868087726708	0.0	0.5678607485267834	3.0736282856344976	11.241119568097034	11.042868087726708	-0.30662885524412603	-0.17821780393801678	0.0	-0.17821780393801678	-10.105183777133512	-9.594706400843565	-7.3421512783883385	-10.105183777133512	-0.17821780393801678	-0.12864031124378691	0.0	0.17853598685302532	0.0	-9.944689179860305	-9.433300417748937	-7.176723673776425	-9.944689179860305	0.17853598685302532	
	10	4	21	300	0.5	0.66	7794.372	7754.179	7754.179	7754.179	6983.05	6972.578	6983.05	6983.05	7754.179	7754.179	-0.5156669453292736	-0.5156669453292736	-0.5156669453292736	-10.4090746502733	-10.543428001640155	-10.4090746502733	-10.4090746502733	-0.5156669453292736	-0.5156669453292736	0.5183398526136708	0.0	0.0	-9.944689179860305	-10.079738938190614	-9.944689179860305	-9.944689179860305	0.0	0.0	0.5183398526136708	0.0	0.0	-9.944689179860305	-10.079738938190614	-9.944689179860305	-9.944689179860305	0.0	0.0	0.5183398526136708	0.0	0.0	-9.944689179860305	-10.079738938190614	-9.944689179860305	-9.944689179860305	0.0	0.0	11.618447526510623	11.042868087726708	11.042868087726708	11.042868087726708	-0.14996312499552134	0.0	0.0	11.042868087726708	11.042868087726708	11.786085433536918	11.209641541478627	11.209641541478627	11.209641541478627	0.15018835214177242	0.15018835214177242	0.15018835214177242	11.209641541478627	11.209641541478627	11.618447526510623	11.042868087726708	11.042868087726708	11.042868087726708	0.0	-0.14996312499552134	0.0	11.042868087726708	11.042868087726708	11.618447526510623	11.042868087726708	11.042868087726708	11.042868087726708	0.0	-0.14996312499552134	0.0	11.042868087726708	11.042868087726708	0.5183398526136708	0.0	0.0	0.0	-9.944689179860305	-10.079738938190614	-9.944689179860305	-9.944689179860305	0.0	0.5183398526136708	0.0	0.0	0.0	-9.944689179860305	-10.079738938190614	-9.944689179860305	-9.944689179860305	0.0	
	10	4	21	100	1.0	0.33	7992.167	7958.87	7899.016	7874.193	6591.357	6911.403	7375.955	6591.357	7899.016	7874.193	-0.4166204234721382	-1.1655286982867192	-1.4761203062949029	-17.527286404300614	-13.522790502250517	-7.710199248839525	-17.527286404300614	-1.1655286982867192	-1.4761203062949029	0.41836341088622486	-0.7520414330175047	-1.0639324426708776	-17.18225074665122	-13.161001498956507	-7.324092490516869	-17.18225074665122	-0.7520414330175047	-1.0639324426708776	1.1792734689991862	0.757739951406609	-0.3142543324383621	-16.55470757370285	-12.502987713912713	-6.621850113988878	-16.55470757370285	0.0	-0.3142543324383621	1.4982360732077582	1.0753736922628094	0.31524500351971824	-16.29165045865653	-12.227157754451788	-6.327480162094075	-16.29165045865653	0.31524500351971824	0.0	21.252224693640482	20.74706316165245	19.838995217525003	19.46239598310333	4.85554036900141	11.903436576110199	0.0	19.838995217525003	19.46239598310333	15.637403867203231	15.1556348255195	14.28961673917726	13.930456667047197	-4.630695099099276	6.7215296228565995	-4.630695099099276	14.28961673917726	13.930456667047197	8.354335133552205	7.902908843668379	7.091434261732883	6.754894789895008	-10.637239516781216	-6.298194606664488	-10.637239516781216	7.091434261732883	6.754894789895008	21.252224693640482	20.74706316165245	19.838995217525003	19.46239598310333	0.0	4.85554036900141	11.903436576110199	19.838995217525003	19.46239598310333	1.1792734689991862	0.757739951406609	0.0	-0.3142543324383621	-16.55470757370285	-12.502987713912713	-6.621850113988878	-16.55470757370285	-0.3142543324383621	1.4982360732077582	1.0753736922628094	0.31524500351971824	0.0	-16.29165045865653	-12.227157754451788	-6.327480162094075	-16.29165045865653	0.31524500351971824	
	10	4	21	200	1.0	0.33	7971.776	7958.87	7882.629	7874.193	6593.815	7135.401	7369.806	6593.815	7882.629	7874.193	-0.16189616968665388	-1.118282801724483	-1.2241061464847938	-17.285495728931675	-10.491702225451393	-7.5512658659751635	-17.285495728931675	-1.118282801724483	-1.2241061464847938	0.16215869840819047	-0.9579374961520918	-1.0639324426708776	-17.151366965410922	-10.346556734812857	-7.401352202008581	-17.151366965410922	-0.9579374961520918	-1.0639324426708776	1.1309297951229207	0.9672026934161178	-0.10702013249640056	-16.350052755241943	-9.479426216811676	-6.505735586439503	-16.350052755241943	0.0	-0.10702013249640056	1.2392762026533972	1.0753736922628094	0.10713478828877694	-16.2604345613576	-9.382447191731272	-6.405570704197886	-16.2604345613576	0.10713478828877694	0.0	20.897780723299036	20.702051847071846	19.545801633803805	19.417863558501423	8.213545572631325	11.768467874819054	0.0	19.545801633803805	19.417863558501423	11.721485589947923	11.540612784060771	10.472123430764439	10.353896017897247	-7.590127030001541	3.2850991836338244	-7.590127030001541	10.472123430764439	10.353896017897247	8.168057612371348	7.9929376702724655	6.958432827132769	6.843965770605097	-10.529327366283454	-3.180612895373362	-10.529327366283454	6.958432827132769	6.843965770605097	20.897780723299036	20.702051847071846	19.545801633803805	19.417863558501423	0.0	8.213545572631325	11.768467874819054	19.545801633803805	19.417863558501423	1.1309297951229207	0.9672026934161178	0.0	-0.10702013249640056	-16.350052755241943	-9.479426216811676	-6.505735586439503	-16.350052755241943	-0.10702013249640056	1.2392762026533972	1.0753736922628094	0.10713478828877694	0.0	-16.2604345613576	-9.382447191731272	-6.405570704197886	-16.2604345613576	0.10713478828877694	
	10	4	21	500	1.0	0.33	7982.39	7958.87	7982.39	7874.193	6591.357	6677.12	7461.718	6591.357	7982.39	7874.193	-0.294648595220234	0.0	-1.3554461758946896	-17.426272081419228	-16.351869552853223	-6.5227582215351605	-17.426272081419228	0.0	-1.3554461758946896	0.2955193388006141	0.2955193388006141	-1.0639324426708776	-17.18225074665122	-16.10467315083674	-6.24651489470239	-17.18225074665122	0.2955193388006141	-1.0639324426708776	0.0	-0.294648595220234	-1.3554461758946896	-17.426272081419228	-16.351869552853223	-6.5227582215351605	-17.426272081419228	0.0	-1.3554461758946896	1.3740709682884342	1.0753736922628094	1.3740709682884342	-16.29165045865653	-15.20248487686294	-5.238314580300487	-16.29165045865653	1.3740709682884342	0.0	21.10389408432892	20.74706316165245	21.10389408432892	19.46239598310333	1.3011433002339263	13.204579876344125	0.0	21.10389408432892	19.46239598310333	19.548398111760765	19.19615043611617	19.548398111760765	17.927983921211545	-1.2844310121729117	11.750545145212307	-1.2844310121729117	19.548398111760765	17.927983921211545	6.977910449041366	6.6627015387073065	6.977910449041366	5.5278824528077894	-11.664351292825593	-10.514977917954015	-11.664351292825593	6.977910449041366	5.5278824528077894	21.10389408432892	20.74706316165245	21.10389408432892	19.46239598310333	0.0	1.3011433002339263	13.204579876344125	21.10389408432892	19.46239598310333	0.0	-0.294648595220234	0.0	-1.3554461758946896	-17.426272081419228	-16.351869552853223	-6.5227582215351605	-17.426272081419228	-1.3554461758946896	1.3740709682884342	1.0753736922628094	1.3740709682884342	0.0	-16.29165045865653	-15.20248487686294	-5.238314580300487	-16.29165045865653	1.3740709682884342	
	10	4	21	400	1.0	0.33	7992.167	7969.484	7986.715	7874.193	6911.403	6591.357	7369.806	6911.403	7986.715	7874.193	-0.28381539074446255	-0.06821679276722102	-1.4761203062949029	-13.522790502250517	-17.527286404300614	-7.7871370805940465	-13.522790502250517	-0.06821679276722102	-1.4761203062949029	0.2846231951780064	0.21621224159556335	-1.1956984918973446	-13.276656305477244	-17.29254993171453	-7.524677883787718	-13.276656305477244	0.21621224159556335	-1.1956984918973446	0.06826335984194035	-0.2157457728239929	-1.4088645957693486	-13.463758253549798	-17.47098775904737	-7.724189482158817	-13.463758253549798	0.0	-1.4088645957693486	1.4982360732077582	1.2101684578978464	1.428997231843313	-12.227157754451788	-16.29165045865653	-6.405570704197886	-12.227157754451788	1.428997231843313	0.0	15.637403867203231	15.309207117570775	15.558519739045746	13.930456667047197	-4.630695099099276	6.632560711623954	0.0	15.558519739045746	13.930456667047197	21.252224693640482	20.90809221833987	21.169510314795577	19.46239598310333	4.85554036900141	11.810147743476792	4.85554036900141	21.169510314795577	19.46239598310333	8.444740607826052	8.13695774352813	8.37076308385866	6.843965770605097	-6.220014475279259	-10.562679668908512	-6.220014475279259	8.37076308385866	6.843965770605097	15.637403867203231	15.309207117570775	15.558519739045746	13.930456667047197	0.0	-4.630695099099276	6.632560711623954	15.558519739045746	13.930456667047197	0.06826335984194035	-0.2157457728239929	0.0	-1.4088645957693486	-13.463758253549798	-17.47098775904737	-7.724189482158817	-13.463758253549798	-1.4088645957693486	1.4982360732077582	1.2101684578978464	1.428997231843313	0.0	-12.227157754451788	-16.29165045865653	-6.405570704197886	-12.227157754451788	1.428997231843313	
	10	4	21	300	1.0	0.33	7971.776	7958.87	7971.776	7874.193	6677.12	6591.357	7461.718	6677.12	7971.776	7874.193	-0.16189616968665388	0.0	-1.2241061464847938	-16.240496471551634	-17.31632951051309	-6.398298196035614	-16.240496471551634	0.0	-1.2241061464847938	0.16215869840819047	0.16215869840819047	-1.0639324426708776	-16.10467315083674	-17.18225074665122	-6.24651489470239	-16.10467315083674	0.16215869840819047	-1.0639324426708776	0.0	-0.16189616968665388	-1.2241061464847938	-16.240496471551634	-17.31632951051309	-6.398298196035614	-16.240496471551634	0.0	-1.2241061464847938	1.2392762026533972	1.0753736922628094	1.2392762026533972	-15.20248487686294	-16.29165045865653	-5.238314580300487	-15.20248487686294	1.2392762026533972	0.0	19.389437362216043	19.19615043611617	19.389437362216043	17.927983921211545	-1.2844310121729117	11.750545145212307	0.0	19.389437362216043	17.927983921211545	20.9428650276415	20.74706316165245	20.9428650276415	19.46239598310333	1.3011433002339263	13.204579876344125	1.3011433002339263	20.9428650276415	19.46239598310333	6.835664387209488	6.6627015387073065	6.835664387209488	5.5278824528077894	-10.514977917954015	-11.664351292825593	-10.514977917954015	6.835664387209488	5.5278824528077894	19.389437362216043	19.19615043611617	19.389437362216043	17.927983921211545	0.0	-1.2844310121729117	11.750545145212307	19.389437362216043	17.927983921211545	0.0	-0.16189616968665388	0.0	-1.2241061464847938	-16.240496471551634	-17.31632951051309	-6.398298196035614	-16.240496471551634	-1.2241061464847938	1.2392762026533972	1.0753736922628094	1.2392762026533972	0.0	-15.20248487686294	-16.29165045865653	-5.238314580300487	-15.20248487686294	1.2392762026533972	
	10	4	21	100	0.5	0.33	7955.782	7942.876	7961.223	7997.916	7237.183	6708.108	7997.916	7237.183	7961.223	7997.916	-0.16222163955724211	0.06839051145443406	0.5296022440031667	-9.03241189866691	-15.682606687815227	0.5296022440031667	-9.03241189866691	0.06839051145443406	0.5296022440031667	0.16248522575449936	0.2309868616858648	0.6929479951594355	-8.884603007777034	-15.545603380941614	0.6929479951594355	-8.884603007777034	0.2309868616858648	0.6929479951594355	-0.06834377080003667	-0.23045454197175175	0.4608965230593366	-9.094582578581205	-15.74023237384507	0.4608965230593366	-9.094582578581205	0.0	0.4608965230593366	-0.5268122345871101	-0.6881792707000168	-0.4587820127143147	-9.51164028229354	-16.12680103166875	0.0	-9.51164028229354	-0.4587820127143147	0.0	9.929263913873672	9.750934859599381	10.004445099702467	10.511451762377712	-7.310510180549529	10.511451762377712	0.0	10.004445099702467	10.511451762377712	18.599491838831455	18.407097798663948	18.680602637882394	19.22759740898626	7.8870972262223535	19.22759740898626	7.8870972262223535	18.680602637882394	19.22759740898626	-0.5268122345871101	-0.6881792707000168	-0.4587820127143147	0.0	-9.51164028229354	-16.12680103166875	-9.51164028229354	-0.4587820127143147	0.0	9.929263913873672	9.750934859599381	10.004445099702467	10.511451762377712	0.0	-7.310510180549529	10.511451762377712	10.004445099702467	10.511451762377712	-0.06834377080003667	-0.23045454197175175	0.0	0.4608965230593366	-9.094582578581205	-15.74023237384507	0.4608965230593366	-9.094582578581205	0.4608965230593366	-0.5268122345871101	-0.6881792707000168	-0.4587820127143147	0.0	-9.51164028229354	-16.12680103166875	0.0	-9.51164028229354	-0.4587820127143147	
	10	4	21	200	0.5	0.33	7961.223	7881.142	7961.223	7997.916	6677.12	7019.266	7997.916	6677.12	7961.223	7997.916	-1.0058881656750494	0.0	0.4608965230593366	-16.129469052681983	-11.831812775499447	0.4608965230593366	-16.129469052681983	0.0	0.4608965230593366	1.0161090867288032	1.0161090867288032	1.4816888212393629	-15.27725296663859	-10.935927813507233	1.4816888212393629	-15.27725296663859	1.0161090867288032	1.4816888212393629	0.0	-1.0058881656750494	0.4608965230593366	-16.129469052681983	-11.831812775499447	0.4608965230593366	-16.129469052681983	0.0	0.4608965230593366	-0.4587820127143147	-1.460055344417225	-0.4587820127143147	-16.51425196263627	-12.236312559421735	0.0	-16.51425196263627	-0.4587820127143147	0.0	19.23139018019745	18.032055736605002	19.23139018019745	19.780923511933292	5.124155324451256	19.780923511933292	0.0	19.23139018019745	19.780923511933292	13.419594014530869	12.278719740782016	13.419594014530869	13.942340979811856	-4.874384301720433	13.942340979811856	-4.874384301720433	13.419594014530869	13.942340979811856	-0.4587820127143147	-1.460055344417225	-0.4587820127143147	0.0	-16.51425196263627	-12.236312559421735	-16.51425196263627	-0.4587820127143147	0.0	19.23139018019745	18.032055736605002	19.23139018019745	19.780923511933292	0.0	5.124155324451256	19.780923511933292	19.23139018019745	19.780923511933292	0.0	-1.0058881656750494	0.0	0.4608965230593366	-16.129469052681983	-11.831812775499447	0.4608965230593366	-16.129469052681983	0.4608965230593366	-0.4587820127143147	-1.460055344417225	-0.4587820127143147	0.0	-16.51425196263627	-12.236312559421735	0.0	-16.51425196263627	-0.4587820127143147	
